ID,logFC,logCPM,LR,PValue,FDR
ENSMUSG00000030555,-0.019032146,3.492226358,0.016957929,0.896390304,0.964941086
ENSMUSG00000033752,0.040815453,0.083804309,0.016921083,0.896502293,0.964941086
ENSMUSG00000112757,-0.049392285,-0.646028242,0.016916929,0.896514926,0.964941086
ENSMUSG00000112550,0.025026897,2.355712122,0.01690908,0.896538801,0.964941086
ENSMUSG00000034211,0.016271896,4.056235347,0.016898982,0.896569524,0.964941086
ENSMUSG00000082095,-0.037594924,1.685132544,0.016819888,0.8968105,0.965085995
ENSMUSG00000004096,0.019106977,3.467466243,0.016816197,0.896821758,0.965085995
ENSMUSG00000106767,0.03575402,0.256106245,0.016790094,0.896901421,0.965085995
ENSMUSG00000094510,-0.086956775,-1.42791082,0.016777827,0.896938882,0.965085995
ENSMUSG00000105333,-0.095618709,-0.691176476,0.01677076,0.896960468,0.965085995
ENSMUSG00000095131,-0.078097847,0.299590928,0.016743461,0.897043898,0.965090266
ENSMUSG00000091515,0.035177411,0.206392892,0.016734183,0.897072265,0.965090266
ENSMUSG00000031785,0.032217739,0.322465398,0.016703524,0.897166073,0.965090266
ENSMUSG00000086167,0.031873093,2.502799956,0.01670241,0.897169482,0.965090266
ENSMUSG00000020311,0.022250109,2.031716871,0.016669444,0.89727045,0.965103712
ENSMUSG00000089940,-0.019653031,4.883938426,0.016661531,0.897294702,0.965103712
ENSMUSG00000022960,-0.043943973,0.138663221,0.016648136,0.897335767,0.965103712
ENSMUSG00000025227,0.030003407,0.508577964,0.016624083,0.897409544,0.965127927
ENSMUSG00000077391,0.050911349,-0.39490743,0.016587523,0.897521794,0.965193512
ENSMUSG00000039873,0.04909986,-1.402377855,0.01655656,0.897616958,0.965234144
ENSMUSG00000103183,0.082108585,-1.982503114,0.016541877,0.897662114,0.965234144
ENSMUSG00000103443,0.044776842,-0.787145334,0.0165016,0.897786094,0.965312324
ENSMUSG00000026829,0.064177261,-1.999103957,0.0164769,0.897862205,0.965338472
ENSMUSG00000024140,0.021040597,5.84076513,0.016460437,0.897912962,0.965338472
ENSMUSG00000092389,0.028897608,0.99453876,0.016384232,0.898148257,0.965465526
ENSMUSG00000087687,-0.021933954,1.774265197,0.016379007,0.898164408,0.965465526
ENSMUSG00000020847,0.054369607,-1.308737379,0.016372353,0.898184984,0.965465526
ENSMUSG00000031392,-0.015501407,4.749156675,0.016348118,0.898259959,0.965490993
ENSMUSG00000057858,-0.035173081,0.636965687,0.016325655,0.8983295,0.965510618
ENSMUSG00000064758,0.073609075,-0.170781086,0.016260881,0.8985303,0.965603869
ENSMUSG00000078681,0.0181206,2.872736444,0.016234702,0.898611572,0.965603869
ENSMUSG00000072845,0.049530194,1.191782073,0.016233489,0.898615339,0.965603869
ENSMUSG00000008475,0.016467308,4.556522214,0.016231533,0.898621416,0.965603869
ENSMUSG00000086349,-0.059358385,-1.161682398,0.016147204,0.898883689,0.965830568
ENSMUSG00000031154,-0.01642789,3.527432873,0.016128657,0.898941468,0.965837529
ENSMUSG00000028057,0.022564491,2.134651516,0.016069227,0.89912683,0.965938749
ENSMUSG00000037805,-0.016275916,5.762582842,0.016065557,0.899138289,0.965938749
ENSMUSG00000035919,0.026775579,1.118043899,0.01601031,0.899310935,0.966025689
ENSMUSG00000061981,-0.020600322,3.749546354,0.016006824,0.899321839,0.966025689
ENSMUSG00000058147,0.109873197,0.060173914,0.015971949,0.899430994,0.966068069
ENSMUSG00000027963,-0.02815246,1.951648715,0.015961437,0.899463918,0.966068069
ENSMUSG00000071041,0.02217431,3.455589079,0.015875752,0.899732704,0.96628925
ENSMUSG00000109993,0.050592167,-1.142418392,0.015863086,0.899772499,0.96628925
ENSMUSG00000030934,-0.033046839,8.834201097,0.015801129,0.899967391,0.966411919
ENSMUSG00000096684,-0.081971776,-1.251446843,0.015794144,0.899989386,0.966411919
ENSMUSG00000082247,-0.041694033,0.488069374,0.015776379,0.900045352,0.966416895
ENSMUSG00000110368,-0.039779101,0.098417799,0.015716375,0.900234622,0.966548332
ENSMUSG00000038612,0.017489561,5.733318215,0.015700015,0.90028629,0.966548332
ENSMUSG00000105408,-0.018060098,3.73683611,0.015688783,0.900321777,0.966548332
ENSMUSG00000004110,-0.019344281,2.191779487,0.015666062,0.900393606,0.966570328
ENSMUSG00000064943,0.068729059,-0.579249678,0.015581526,0.900661318,0.966761879
ENSMUSG00000039294,-0.021938222,1.877938539,0.015577293,0.900674742,0.966761879
ENSMUSG00000036904,0.033380418,2.330676599,0.015551282,0.900757275,0.966784152
ENSMUSG00000032381,-0.015870918,3.927357447,0.015495151,0.900935616,0.966784152
ENSMUSG00000019806,-0.020590022,2.081963403,0.015490537,0.90095029,0.966784152
ENSMUSG00000038009,0.018419497,5.261341434,0.015472415,0.901007946,0.966784152
ENSMUSG00000077858,-0.029194833,1.434838747,0.015451011,0.901076088,0.966784152
ENSMUSG00000035397,0.050520795,0.384684283,0.015444403,0.901097134,0.966784152
ENSMUSG00000092557,0.037364956,-0.116123631,0.015408446,0.901211743,0.966784152
ENSMUSG00000030844,0.061392624,-1.316628611,0.015381176,0.901298751,0.966784152
ENSMUSG00000039798,-0.047816891,-0.787523569,0.015373098,0.901324541,0.966784152
ENSMUSG00000099746,-0.085568402,-1.818872875,0.015367877,0.901341214,0.966784152
ENSMUSG00000082622,0.033293526,1.001722151,0.015365966,0.901347314,0.966784152
ENSMUSG00000064427,-0.053645921,1.249100232,0.015345625,0.901412302,0.966784152
ENSMUSG00000079012,0.027622182,10.17582797,0.015324385,0.901480205,0.966784152
ENSMUSG00000033096,-0.016599791,3.974202195,0.015323646,0.901482566,0.966784152
ENSMUSG00000014769,-0.015946174,5.134074065,0.015312498,0.901518225,0.966784152
ENSMUSG00000025386,0.037522093,-0.200538404,0.015297487,0.901566263,0.966784152
ENSMUSG00000040640,0.034842322,0.913166629,0.015296802,0.901568458,0.966784152
ENSMUSG00000084342,-0.016845243,2.60685086,0.015240798,0.901747894,0.966921494
ENSMUSG00000023932,0.015738487,3.413597266,0.015219121,0.901817438,0.966932196
ENSMUSG00000040498,-0.071347712,-1.703032835,0.015205677,0.901860592,0.966932196
ENSMUSG00000070960,0.034034074,2.589566956,0.015147841,0.902046467,0.96707641
ENSMUSG00000024158,0.018712458,5.902956963,0.015100508,0.902198856,0.967138553
ENSMUSG00000038451,0.027381317,1.767782636,0.015097928,0.90220717,0.967138553
ENSMUSG00000083761,-0.018775239,2.868571653,0.015070097,0.902296895,0.967179666
ENSMUSG00000005299,0.015461004,4.463864073,0.015051017,0.902358453,0.967190583
ENSMUSG00000065138,0.072173836,-0.104191089,0.0149764,0.90259958,0.967378579
ENSMUSG00000091577,0.037716413,-0.260018087,0.014964957,0.902636612,0.967378579
ENSMUSG00000102235,0.056532869,-1.557562939,0.014947393,0.902693481,0.967384458
ENSMUSG00000037166,-0.071263531,-1.83131306,0.01491044,0.90281324,0.967457731
ENSMUSG00000104938,-0.02796536,0.647431944,0.014883569,0.902900418,0.967496083
ENSMUSG00000040812,-0.027925151,0.768829401,0.014849302,0.903011708,0.967560265
ENSMUSG00000031563,-0.023596235,2.406801183,0.014814778,0.903123963,0.967625475
ENSMUSG00000043085,-0.020820197,2.549153121,0.014790091,0.903204315,0.967650095
ENSMUSG00000081798,-0.027016713,1.389756934,0.014776146,0.903249735,0.967650095
ENSMUSG00000041346,-0.026569732,1.481538001,0.01471014,0.903465011,0.967825648
ENSMUSG00000059146,-0.028205195,1.723584646,0.014654165,0.903647957,0.967950112
ENSMUSG00000106185,-0.034647905,0.662531678,0.014643142,0.903684024,0.967950112
ENSMUSG00000111380,-0.030318541,0.294170296,0.014615856,0.903773368,0.967990738
ENSMUSG00000062257,0.03246116,0.138779089,0.014554074,0.903975973,0.968147791
ENSMUSG00000105179,-0.05353889,-1.4599248,0.014539799,0.904022848,0.968147791
ENSMUSG00000002265,-0.034002283,2.8410578,0.014481349,0.904215026,0.968257629
ENSMUSG00000065147,-0.07342183,-1.392353412,0.014463373,0.904274206,0.968257629
ENSMUSG00000009907,0.015099726,4.564913955,0.014461706,0.904279699,0.968257629
ENSMUSG00000031851,0.033525883,0.810504592,0.014421892,0.904410917,0.968273412
ENSMUSG00000086477,0.027610653,0.805537597,0.014390297,0.904515181,0.968273412
ENSMUSG00000093577,0.036633013,1.276854981,0.014367638,0.904590025,0.968273412
ENSMUSG00000055013,-0.019648989,2.882019971,0.014360357,0.904614087,0.968273412
ENSMUSG00000095584,-0.070230527,-0.424044601,0.014358202,0.904621212,0.968273412
ENSMUSG00000038167,0.028527019,1.698039982,0.01435554,0.904630012,0.968273412
ENSMUSG00000086311,0.055947876,-1.854721415,0.01433796,0.904688144,0.968273412
ENSMUSG00000093548,-0.028309094,1.67616145,0.014332599,0.90470588,0.968273412
ENSMUSG00000087535,-0.058832618,-1.486680339,0.014278132,0.904886259,0.968411415
ENSMUSG00000022791,-0.028449518,2.582701893,0.014224136,0.905065427,0.968429846
ENSMUSG00000082852,-0.051632472,-0.018657774,0.014205369,0.905127777,0.968429846
ENSMUSG00000093904,0.020354119,4.897458592,0.01416323,0.905267934,0.968429846
ENSMUSG00000095947,-0.055513063,-1.053341552,0.014158228,0.905284583,0.968429846
ENSMUSG00000102964,0.040078086,-0.609326556,0.014144638,0.905329836,0.968429846
ENSMUSG00000029202,-0.014392053,5.042768491,0.01413497,0.905362044,0.968429846
ENSMUSG00000108798,-0.031240536,0.415674623,0.01411283,0.905435844,0.968429846
ENSMUSG00000097081,0.064022053,-1.90314301,0.01409719,0.905488009,0.968429846
ENSMUSG00000019880,-0.024566758,0.822698609,0.014094752,0.905496145,0.968429846
ENSMUSG00000046532,0.043925828,0.944217169,0.014083514,0.905533651,0.968429846
ENSMUSG00000038696,0.014186046,3.990044474,0.014076986,0.905555444,0.968429846
ENSMUSG00000035293,0.022292057,1.414283629,0.014067157,0.905588269,0.968429846
ENSMUSG00000058240,0.019308195,2.084067976,0.014064343,0.905597667,0.968429846
ENSMUSG00000049866,-0.035042842,-0.167918973,0.014042695,0.905670007,0.968429846
ENSMUSG00000102981,-0.056771284,-1.311978149,0.014037273,0.905688134,0.968429846
ENSMUSG00000027087,0.014919562,4.311502678,0.014025803,0.905726495,0.968429846
ENSMUSG00000092974,0.030755945,0.674813125,0.014007292,0.905788435,0.968441074
ENSMUSG00000029684,0.018492235,4.430304524,0.013978041,0.9058864,0.968466943
ENSMUSG00000022263,-0.018212804,3.602344034,0.013969354,0.905915512,0.968466943
ENSMUSG00000048164,0.019155488,6.034494213,0.013940631,0.906011839,0.968514927
ENSMUSG00000024766,-0.035195844,0.079040765,0.013917085,0.906090878,0.968525145
ENSMUSG00000044317,0.064067843,-1.506360025,0.013907139,0.906124285,0.968525145
ENSMUSG00000020818,0.017086269,2.334031284,0.013885058,0.906198497,0.96854948
ENSMUSG00000034235,-0.022505503,1.378956565,0.013860013,0.906282738,0.968584532
ENSMUSG00000057715,0.034593124,-0.504582268,0.013844261,0.906335764,0.96858622
ENSMUSG00000006717,-0.019379177,3.373706678,0.013791331,0.906514165,0.968634855
ENSMUSG00000092072,-0.027340722,1.493730775,0.013786016,0.906532098,0.968634855
ENSMUSG00000050379,-0.046922823,-1.688321295,0.013784971,0.906535621,0.968634855
ENSMUSG00000025902,0.045640415,-0.972174184,0.013752111,0.906646578,0.968698435
ENSMUSG00000096215,0.056843578,-1.265007007,0.013723031,0.906744881,0.968748489
ENSMUSG00000029556,-0.021926217,2.882508023,0.013691313,0.906852221,0.968762733
ENSMUSG00000018537,-0.04337759,-0.477788537,0.013676565,0.906902173,0.968762733
ENSMUSG00000092448,0.060855866,-1.888592314,0.01366058,0.906956349,0.968762733
ENSMUSG00000020389,-0.066525854,-1.707770571,0.013647194,0.90700174,0.968762733
ENSMUSG00000048550,-0.023086507,1.522900446,0.013641444,0.907021243,0.968762733
ENSMUSG00000048424,-0.093051027,-2.148842317,0.013627975,0.907066949,0.968762733
ENSMUSG00000029245,-0.035711006,2.28477572,0.013607875,0.907135197,0.968780666
ENSMUSG00000029260,-0.023982655,8.071239339,0.013536274,0.90737873,0.968930075
ENSMUSG00000061751,-0.021522743,3.538886953,0.013523196,0.907423283,0.968930075
ENSMUSG00000080968,-0.03363826,-0.187463035,0.013521374,0.907429494,0.968930075
ENSMUSG00000063428,-0.021157537,3.094996966,0.013471656,0.907599075,0.969001631
ENSMUSG00000025169,-0.035220193,0.340126712,0.013471547,0.907599446,0.969001631
ENSMUSG00000029536,-0.019578914,2.30972064,0.013436604,0.907718826,0.969074133
ENSMUSG00000071551,0.032768334,4.551989439,0.013354875,0.907998656,0.969233886
ENSMUSG00000023027,0.0170388,2.636437937,0.013348496,0.908020533,0.969233886
ENSMUSG00000079494,-0.049936834,1.573126493,0.013347803,0.908022908,0.969233886
ENSMUSG00000094897,-0.068296341,-0.2132186,0.013313119,0.908141956,0.969249363
ENSMUSG00000066036,-0.016548477,6.50526358,0.013301864,0.908180622,0.969249363
ENSMUSG00000097083,-0.052613208,-1.528432267,0.013288283,0.9082273,0.969249363
ENSMUSG00000097136,0.075769483,-1.524066588,0.013283619,0.908243335,0.969249363
ENSMUSG00000046658,0.022031308,1.252784282,0.013265084,0.90830709,0.96926246
ENSMUSG00000067274,0.016072313,7.170207272,0.013204739,0.908514974,0.969429348
ENSMUSG00000026035,0.023003841,1.385613232,0.013148108,0.9087105,0.969548824
ENSMUSG00000111686,-0.018375779,2.725602454,0.01311328,0.908830958,0.969548824
ENSMUSG00000098003,-0.022952466,2.080072388,0.013112794,0.90883264,0.969548824
ENSMUSG00000005951,-0.016205515,4.350973242,0.013112709,0.908832934,0.969548824
ENSMUSG00000018507,-0.029427128,0.686873942,0.013059424,0.90901755,0.969651559
ENSMUSG00000090369,0.0426736,-0.36105533,0.013046268,0.909063191,0.969651559
ENSMUSG00000097965,0.040461944,-1.002730991,0.013040346,0.909083745,0.969651559
ENSMUSG00000108265,-0.03963089,-0.379137479,0.013007038,0.909199426,0.969720009
ENSMUSG00000065926,-0.061212435,-0.164948887,0.012980774,0.909290748,0.969762472
ENSMUSG00000006763,0.026010674,1.097461186,0.012960517,0.909361248,0.969782724
ENSMUSG00000022292,-0.016177701,2.868918624,0.012945473,0.909413641,0.969783666
ENSMUSG00000037071,-0.073099205,10.26619044,0.012917694,0.909510466,0.969801315
ENSMUSG00000093031,0.035056106,0.392409091,0.012907137,0.909547292,0.969801315
ENSMUSG00000027419,-0.038123447,-0.237949316,0.012887057,0.909617377,0.969801315
ENSMUSG00000030208,0.051272683,-1.055179933,0.012873175,0.909665863,0.969801315
ENSMUSG00000015149,0.017758947,3.120344387,0.012866911,0.909687748,0.969801315
ENSMUSG00000001120,0.065334389,-2.016426201,0.01281583,0.909866429,0.96988393
ENSMUSG00000030032,0.034851252,-0.543568314,0.012815303,0.909868273,0.96988393
ENSMUSG00000080519,0.0590973,-1.845931233,0.012778978,0.909995559,0.969964693
ENSMUSG00000003279,0.047127034,-0.674544179,0.012754775,0.910080472,0.970000285
ENSMUSG00000090136,0.029957036,2.95894905,0.012735984,0.910146451,0.970015694
ENSMUSG00000084166,-0.022065881,1.272903509,0.012672177,0.910370863,0.970199946
ENSMUSG00000015133,-0.017714366,2.449377125,0.012648253,0.910455153,0.970234854
ENSMUSG00000070604,0.044725821,-1.220776947,0.012624029,0.910540582,0.970270972
ENSMUSG00000008028,-0.025076113,1.076329528,0.012599424,0.910627439,0.970278999
ENSMUSG00000086288,0.031682391,-0.591673524,0.012579904,0.910696408,0.970278999
ENSMUSG00000056529,0.028096334,0.215902683,0.012570221,0.910730643,0.970278999
ENSMUSG00000086962,-0.0756203,-2.066707141,0.012563542,0.910754261,0.970278999
ENSMUSG00000033446,-0.018551877,2.919987739,0.012473998,0.911071546,0.9705621
ENSMUSG00000030616,-0.053517585,-1.45054493,0.012391457,0.911365038,0.970791137
ENSMUSG00000039976,-0.020927412,3.322654831,0.01237409,0.911426914,0.970791137
ENSMUSG00000021685,-0.051827731,-1.49911141,0.012370073,0.911441235,0.970791137
ENSMUSG00000031982,-0.044041446,-0.981641214,0.012331957,0.911577216,0.97086183
ENSMUSG00000004730,-0.028331464,3.113706636,0.012322569,0.911610742,0.97086183
ENSMUSG00000025226,-0.035395128,0.154765029,0.01227925,0.911765605,0.970971833
ENSMUSG00000010517,0.015119189,3.9817126,0.012250678,0.911867902,0.971014622
ENSMUSG00000109614,0.027645282,0.117257094,0.012235872,0.911920958,0.971014622
ENSMUSG00000034189,0.018260464,2.301083824,0.01222484,0.911960511,0.971014622
ENSMUSG00000026617,0.015128728,4.996297011,0.012198216,0.912056044,0.971061423
ENSMUSG00000039824,0.04742258,-1.60159415,0.012179316,0.912123922,0.971078777
ENSMUSG00000020523,0.013457142,3.655120695,0.012038995,0.912629573,0.971562169
ENSMUSG00000085678,-0.02342217,1.198308082,0.011995778,0.912785903,0.971673651
ENSMUSG00000080836,0.023410067,2.323644988,0.011970672,0.912876853,0.971715527
ENSMUSG00000096950,-0.038545938,-0.766957982,0.011908475,0.913102586,0.97189991
ENSMUSG00000049791,0.024886778,4.230969489,0.011894519,0.913153318,0.97189991
ENSMUSG00000039917,0.024673978,2.524351342,0.011877609,0.913214828,0.971910434
ENSMUSG00000003546,0.018433703,4.069520945,0.01181474,0.913443909,0.972051199
ENSMUSG00000003316,-0.014545426,3.930906396,0.011812973,0.913450354,0.972051199
ENSMUSG00000024077,0.015661048,3.709548185,0.011726231,0.913767462,0.972228536
ENSMUSG00000048612,0.0281882,0.429397842,0.011720224,0.913789464,0.972228536
ENSMUSG00000095674,-0.029591742,-0.078264167,0.011719239,0.913793073,0.972228536
ENSMUSG00000051504,0.039120872,-0.612709554,0.011710919,0.913823561,0.972228536
ENSMUSG00000026771,-0.013835105,4.619930452,0.011678015,0.91394424,0.972288293
ENSMUSG00000031729,0.012090162,4.516299627,0.011618245,0.914163892,0.972288293
ENSMUSG00000039842,0.023690308,1.438458751,0.011603927,0.914216593,0.972288293
ENSMUSG00000034021,0.016184211,2.999295667,0.011602285,0.914222641,0.972288293
ENSMUSG00000035696,0.021356931,2.100661337,0.011600105,0.914230669,0.972288293
ENSMUSG00000025202,0.064868618,5.742061244,0.011592948,0.91425703,0.972288293
ENSMUSG00000022197,-0.034445402,0.11856203,0.011584201,0.914289259,0.972288293
ENSMUSG00000069255,-0.021624432,1.386126864,0.011569858,0.91434213,0.972288293
ENSMUSG00000104535,-0.032729973,0.657144005,0.011569211,0.914344517,0.972288293
ENSMUSG00000042035,-0.05221801,-0.810853577,0.01154257,0.914442816,0.972337902
ENSMUSG00000075604,0.042922207,-0.898693451,0.011520164,0.914525576,0.972370984
ENSMUSG00000052684,-0.042255404,3.541949521,0.011484764,0.914656502,0.972383085
ENSMUSG00000067285,0.062830935,-1.243085083,0.011478283,0.914680493,0.972383085
ENSMUSG00000026803,0.014837465,4.033278616,0.011475202,0.914691901,0.972383085
ENSMUSG00000089976,0.034993596,-0.768989072,0.011459972,0.914748316,0.972388151
ENSMUSG00000027499,-0.050882758,-1.030973156,0.01142927,0.914862154,0.972408418
ENSMUSG00000068329,0.020894786,1.112698808,0.011426972,0.914870681,0.972408418
ENSMUSG00000073628,0.028898151,0.955746188,0.011412474,0.914924497,0.97241072
ENSMUSG00000016833,0.016412722,2.090149138,0.011384659,0.915027841,0.972465659
ENSMUSG00000029674,-0.033423365,-0.384384662,0.011351654,0.915150637,0.972541264
ENSMUSG00000098110,-0.030780837,0.304886371,0.011335266,0.915211673,0.972551232
ENSMUSG00000083947,-0.032495398,0.054995382,0.011292574,0.91537089,0.972665524
ENSMUSG00000041685,0.022841593,2.78606754,0.011229126,0.915608084,0.972780588
ENSMUSG00000024292,-0.032859263,5.243080122,0.01121034,0.91567844,0.972780588
ENSMUSG00000078377,-0.014573438,5.357662869,0.011207029,0.915690848,0.972780588
ENSMUSG00000022370,-0.013946063,3.859056458,0.011206981,0.915691027,0.972780588
